id,predicted
3173,96
3174,3
3175,40
3177,123
3178,8
3179,36
3180,124
3181,68
3182,71
3183,93
3184,123
3185,64
3186,85
3187,71
3188,6
3189,76
3190,109
3191,1
3192,58
3193,109
3194,3
3195,3
3196,107
3197,109
3198,38
3199,84
3200,6
3201,109
3202,109
3203,89
3204,109
3205,92
3206,96
3207,109
3208,109
3209,75
3210,8
3211,109
3212,58
3213,51
3214,92
3215,64
3216,123
3217,65
3218,96
3219,92
3220,122
3221,52
3222,107
3223,58
3224,84
3225,59
3227,96
3228,63
3229,107
3230,63
3231,64
3232,106
3233,66
3234,119
3235,3
3236,96
3237,3
3238,3
3239,3
3240,3
3241,53
3242,3
3243,48
3244,68
3246,92
3247,92
3248,123
3249,13
3251,8
3252,122
3253,65
3254,43
3255,92
3256,59
3257,1
3258,109
3259,124
3260,122
3261,123
3262,109
3263,63
3264,77
3265,124
3266,3
3267,109
3269,109
3270,3
3271,6
3272,65
3273,19
3274,109
3275,25
3276,109
3277,96
3278,119
3279,122
3280,76
3281,39
3282,109
3283,125
3284,65
3285,39
3286,71
3287,76
3288,92
3289,123
3290,93
3291,109
3293,3
3294,64
3295,64
3296,3
3297,124
3298,109
3299,39
3300,109
3301,96
3302,51
3303,123
3304,3
3305,40
3306,6
3307,66
3308,39
3309,107
3310,92
3311,109
3312,92
3313,71
3314,109
3315,63
3316,92
3317,76
3318,122
3320,92
3321,109
3322,29
3323,124
3324,119
3325,53
3326,3
3327,92
3328,109
3329,76
3330,122
3332,124
3333,6
3335,92
3336,119
3337,125
3338,63
3339,124
3340,38
3341,114
3342,96
3343,65
3344,33
3345,109
3346,109
3347,65
3348,92
3349,58
3350,93
3351,112
3352,123
3353,112
3354,109
3355,64
3356,84
3357,109
3359,92
3360,123
3361,64
3363,3
3364,109
3365,71
3366,3
3367,63
3368,109
3369,124
3370,92
3371,63
3372,3
3373,109
3374,123
3375,109
3376,109
3377,92
3378,40
3379,109
3380,123
3381,109
3382,1
3383,11
3384,58
3385,40
3386,93
3388,63
3389,3
3390,39
3391,109
3392,60
3393,109
3394,123
3395,109
3396,109
3397,3
3398,106
3399,65
3400,3
3401,109
3402,119
3404,36
3405,113
3406,93
3407,3
3408,112
3409,92
3410,29
3411,92
3412,92
3413,109
3414,76
3415,22
3417,109
3418,8
3419,65
3420,96
3421,19
3422,64
3423,3
3424,63
3426,109
3427,109
3428,123
3429,96
3430,40
3431,109
3432,76
3433,85
3434,39
3435,109
3436,109
3437,8
3438,107
3440,34
3441,29
3442,109
3443,76
3445,59
3446,107
3447,96
3448,71
3449,109
3450,84
3451,58
3452,58
3453,92
3454,64
3455,122
3456,96
3457,39
3458,109
3459,65
3460,3
3461,3
3462,64
3464,3
3467,96
3469,3
3470,64
3471,92
3472,3
3473,93
3474,96
3475,58
3476,3
3477,92
3478,65
3479,63
3481,22
3482,39
3483,123
3484,109
3485,71
3486,63
3487,1
3488,109
3489,3
3490,109
3491,106
3492,3
3493,3
3494,58
3496,106
3497,6
3498,109
3499,34
3500,109
3501,123
3502,84
3503,92
3504,96
3505,59
3506,3
3507,106
3508,11
3509,109
3510,124
3511,40
3512,123
3514,84
3515,3
3516,109
3518,124
3519,58
3520,40
3521,123
3522,3
3523,93
3524,61
3525,8
3526,63
3527,40
3528,123
3529,3
3530,109
3531,123
3532,59
3533,116
3534,6
3535,109
3536,61
3537,3
3538,58
3539,6
3540,92
3541,76
3542,109
3543,107
3546,3
3547,63
3548,3
3549,109
3550,3
3551,109
3552,122
3553,3
3554,128
3555,109
3556,109
3557,124
3558,122
3559,39
3560,109
3561,96
3562,40
3563,1
3564,58
3565,58
3566,76
3567,96
3568,39
3569,3
3571,65
3572,71
3573,83
3574,58
3575,3
3576,3
3577,3
3578,109
3579,109
3580,13
3581,96
3582,92
3583,58
3584,123
3585,64
3586,3
3587,29
3588,124
3589,109
3590,109
3591,92
3592,65
3594,40
3595,109
3597,65
3598,36
3599,124
3600,63
3601,65
3602,3
3603,123
3604,38
3605,109
3606,92
3607,84
3608,65
3609,109
3610,92
3611,109
3612,92
3613,59
3614,109
3615,3
3616,65
3617,65
3618,109
3619,109
3620,71
3621,109
3622,109
3623,112
3624,33
3625,29
3626,3
3628,39
3630,93
3631,124
3632,123
3633,124
3634,124
3635,33
3636,109
3637,107
3638,109
3639,18
3640,124
3641,63
3642,76
3643,22
3644,109
3646,3
3647,23
3648,114
3649,100
3650,3
3651,34
3652,8
3653,109
3655,123
3656,40
3657,8
3658,93
3659,124
3660,123
3661,96
3662,76
3663,11
3664,124
3665,99
3666,65
3667,39
3668,109
3669,109
3670,109
3671,109
3672,92
3673,3
3674,109
3675,3
3676,39
3677,123
3678,39
3679,63
3680,109
3681,109
3682,39
3683,109
3684,92
3685,109
3686,106
3687,92
3688,123
3689,109
3690,71
3691,123
3692,116
3693,58
3694,63
3695,106
3696,124
3697,109
3698,92
3699,59
3700,65
3701,109
3703,96
3704,64
3706,96
3707,92
3708,58
3709,3
3710,124
3711,75
3712,72
3713,123
3714,64
3715,109
3716,65
3718,76
3719,124
3720,65
3721,123
3722,3
3723,124
3724,109
3725,1
3726,64
3727,107
3728,3
3729,38
3730,109
3731,3
3733,109
3734,33
3735,123
3736,22
3737,11
3738,63
3739,109
3740,58
3741,71
3742,125
3743,11
3744,92
3745,3
3746,3
3747,11
3748,109
3749,92
3750,6
3751,124
3752,92
3753,39
3754,109
3755,8
3756,92
3757,3
3758,109
3759,89
3760,106
3761,3
3762,64
3763,65
3764,84
3765,109
3766,40
3767,122
3768,123
3769,96
3770,71
3771,63
3772,109
3773,109
3774,59
3775,92
3776,109
3778,65
3779,39
3780,92
3781,39
3782,109
3783,39
3784,109
3785,92
3786,51
3787,39
3788,92
3789,3
3790,114
3791,109
3792,109
3793,109
3794,122
3795,84
3796,3
3797,109
3798,1
3799,123
3800,109
3801,34
3802,109
3803,109
3804,109
3805,123
3806,109
3807,96
3808,123
3809,92
3810,92
3811,71
3812,92
3813,109
3814,43
3815,75
3816,3
3818,58
3819,109
3821,22
3822,58
3823,39
3824,58
3825,40
3826,63
3827,63
3828,71
3830,3
3832,109
3833,92
3834,124
3835,92
3836,109
3837,58
3838,65
3839,112
3840,109
3841,109
3842,109
3843,125
3844,65
3845,123
3846,92
3847,124
3848,109
3849,71
3850,40
3851,65
3852,125
3853,114
3854,65
3855,96
3856,65
3857,92
3858,123
3859,41
3860,6
3861,3
3862,58
3863,124
3864,64
3865,123
3866,123
3867,8
3868,66
3869,109
3870,3
3871,3
3872,58
3873,6
3874,58
3875,109
3876,63
3877,75
3878,63
3879,109
3880,6
3881,76
3882,99
3883,3
3884,109
3885,3
3886,40
3887,64
3888,75
3889,123
3890,124
3891,96
3892,29
3894,109
3895,65
3896,109
3897,3
3899,65
3900,6
3901,40
3902,63
3903,58
3904,63
3905,96
3906,109
3907,125
3908,13
3909,71
3910,109
3912,109
3913,92
3914,109
3915,123
3916,109
3917,63
3918,3
3920,3
3921,96
3922,65
3923,107
3924,95
3926,109
3927,109
3928,109
3929,25
3930,13
3931,3
3933,40
3934,63
3936,3
3937,107
3938,33
3939,64
3940,8
3941,3
3942,22
3943,34
3944,6
3945,109
3946,92
3947,65
3948,123
3949,96
3950,40
3951,119
3952,109
3953,109
3954,71
3955,96
3956,109
3957,92
3958,123
3960,123
3962,109
3963,109
3964,3
3965,8
3966,77
3967,123
3968,53
3970,58
3971,27
3972,124
3973,109
3974,109
3975,64
3976,123
3977,58
3978,109
3979,109
3980,109
3981,109
3982,40
3983,22
3984,107
3985,58
3986,3
3987,109
3988,19
3990,65
3991,124
3992,75
3993,96
3994,123
3995,109
3996,124
3997,3
3998,109
3999,109
4000,65
4001,71
4002,123
4003,92
4004,45
4005,96
4006,3
4008,6
4009,58
4010,76
4012,40
4013,65
4014,3
4015,64
4016,109
4017,109
4018,109
4019,109
4020,96
4022,72
4023,76
4024,8
4025,89
4026,76
4027,8
4028,11
4029,84
4030,65
4031,89
4032,96
4033,3
4034,124
4035,3
4036,71
4037,96
4038,11
4039,107
4040,3
4041,109
4042,3
4043,59
4044,109
4045,93
4046,125
4047,124
4048,123
4049,109
4050,109
4051,109
4052,25
4053,92
4054,96
4055,33
4056,29
4057,39
4058,58
4059,109
4060,63
4061,66
4062,107
4063,33
4064,3
4065,92
4066,68
4067,109
4068,58
4069,109
4070,71
4071,109
4072,96
4073,11
4074,39
4076,3
4077,124
4078,109
4079,6
4080,92
4081,64
4082,3
4083,109
4085,109
4086,92
4087,58
4089,109
4090,3
4091,92
4092,89
4093,59
4094,40
4095,40
4096,72
4097,63
4098,72
4099,3
4100,63
4102,124
4103,96
4104,109
4105,109
4106,109
4107,3
4108,53
4110,65
4111,112
4112,8
4113,58
4114,65
4115,96
4117,96
4118,65
4119,123
4120,63
4121,3
4122,109
4123,40
4124,107
4125,109
4126,109
4127,122
4128,76
4129,109
4130,3
4131,58
4132,123
4133,76
4134,124
4135,109
4136,58
4137,123
4138,3
4139,92
4140,6
4141,3
4142,8
4143,58
4144,119
4145,65
4146,96
4147,99
4148,38
4149,124
4150,109
4151,109
4152,109
4153,3
4154,123
4155,119
4156,58
4157,109
4158,71
4159,76
4160,107
4161,96
4162,93
4163,93
4164,109
4165,109
4166,92
4167,96
4168,122
4169,63
4170,36
4171,59
4172,34
4173,11
4174,65
4175,8
4176,3
4178,71
4179,3
4180,107
4181,58
4182,99
4183,40
4184,66
4185,123
4186,84
4187,3
4188,8
4189,22
4191,63
4192,109
4193,96
4194,109
4195,109
4196,3
4197,123
4199,123
4200,124
4201,119
4202,124
4203,109
4204,76
4205,53
4206,109
4207,93
4208,90
4209,123
4210,3
4211,34
4212,84
4213,58
4214,1
4215,92
4216,96
4217,40
4218,1
4219,83
4220,123
4221,64
4222,92
4223,123
4224,107
4225,123
4226,109
4227,123
4228,39
4229,3
4230,81
4231,23
4232,123
4233,125
4234,3
4235,109
4236,123
4237,109
4238,109
4239,91
4241,109
4242,96
4243,39
4244,58
4245,123
4246,49
4247,109
4248,93
4249,3
4251,65
4252,109
4253,89
4254,96
4255,64
4256,65
4257,53
4258,124
4259,124
4260,123
4261,58
4262,96
4263,92
4264,8
4265,53
4266,3
4267,2
4268,109
4269,7
4270,65
4271,92
4272,43
4273,6
4274,59
4275,3
4276,96
4278,106
4279,109
4281,65
4282,107
4283,107
4284,124
4285,65
4286,109
4287,109
4288,3
4289,96
4290,109
4291,63
4292,109
4293,92
4295,96
4296,123
4297,96
4298,107
4299,107
4300,109
4301,39
4302,124
4303,76
4304,96
4305,3
4306,36
4307,93
4309,34
4310,124
4311,92
4312,76
4313,6
4314,3
4315,109
4316,81
4317,124
4318,36
4319,124
4320,71
4321,109
4322,84
4323,6
4324,124
4325,65
4326,122
4327,8
4328,3
4329,123
4330,124
4331,76
4332,123
4333,96
4334,123
4335,107
4336,3
4337,123
4338,106
4339,76
4340,58
4341,8
4342,92
4343,58
4344,22
4345,122
4346,109
4347,109
4348,40
4349,39
4350,109
4351,124
4352,89
4353,106
4354,124
4355,8
4356,96
4357,71
4358,107
4359,36
4360,124
4361,92
4362,78
4363,8
4364,123
4365,124
4366,99
4367,81
4368,124
4369,109
4371,92
4372,3
4373,49
4374,58
4375,8
4376,71
4377,3
4378,3
4379,92
4380,63
4382,6
4383,71
4384,119
4385,3
4386,3
4387,71
4388,65
4389,58
4390,119
4391,109
4392,123
4393,109
4394,58
4395,109
4396,109
4397,124
4398,38
4399,3
4400,116
4401,65
4402,109
4404,65
4405,3
4406,11
4407,125
4409,40
4410,8
4411,96
4412,109
4413,125
4414,8
4415,84
4416,123
4417,92
4419,109
4420,123
4421,92
4422,22
4423,96
4424,65
4425,3
4426,99
4427,68
4428,109
4429,96
4431,107
4433,64
4434,123
4435,124
4436,109
4437,23
4438,123
4439,93
4440,65
4441,109
4442,40
4443,96
4444,65
4445,109
4446,3
4447,123
4448,3
4449,109
4450,107
4451,13
4452,109
4453,76
4454,106
4455,3
4456,93
4457,71
4458,66
4459,96
4460,124
4461,64
4462,63
4463,96
4464,65
4465,3
4466,76
4467,76
4468,3
4469,58
4470,96
4471,8
4472,92
4473,63
4474,109
4475,40
4476,107
4477,76
4478,109
4479,6
4480,3
4481,92
4482,109
4483,109
4484,99
4485,75
4486,109
4487,109
4488,27
4489,65
4490,92
4492,122
4493,123
4494,65
4495,58
4496,96
4497,66
4498,109
4499,123
4500,81
4501,116
4502,68
4503,1
4504,109
4505,11
4506,39
4507,109
4509,71
4510,76
4511,109
4512,122
4513,3
4514,63
4515,39
4516,92
4517,3
4518,109
4519,92
4520,29
4521,8
4522,92
4523,58
4524,109
4525,92
4526,92
4527,125
4529,109
4530,109
4534,65
4535,124
4536,58
4537,58
4538,1
4539,39
4540,33
4541,13
4542,13
4543,109
4544,109
4545,106
4546,34
4547,64
4548,109
4549,100
4550,75
4551,33
4552,75
4553,58
4554,42
4555,93
4556,6
4557,109
4558,122
4560,109
4561,3
4562,109
4563,63
4564,109
4565,64
4566,64
4567,75
4568,11
4569,11
4570,119
4571,76
4572,53
4573,109
4574,96
4575,123
4576,71
4577,51
4579,107
4580,3
4581,64
4582,109
4583,8
4584,89
4585,96
4586,124
4587,64
4588,3
4589,92
4590,3
4591,109
4592,84
4593,109
4594,109
4595,71
4596,92
4597,39
4599,109
4600,109
4601,65
4602,75
4603,96
4604,3
4605,92
4606,84
4607,92
4608,29
4609,3
4610,3
4611,112
4612,96
4613,34
4614,96
4615,123
4616,19
4617,90
4618,96
4619,71
4620,72
4621,92
4622,109
4623,123
4624,65
4625,109
4626,59
4627,13
4628,52
4629,93
4630,119
4631,58
4632,93
4633,99
4635,96
4636,109
4637,11
4638,92
4639,23
4640,84
4641,64
4643,58
4644,3
4645,3
4646,65
4647,119
4648,76
4649,34
4650,92
4651,13
4652,123
4654,112
4655,109
4657,58
4658,76
4659,39
4660,96
4662,124
4663,109
4664,109
4665,109
4666,71
4667,124
4668,38
4669,109
4670,109
4671,6
4672,109
4673,92
4674,107
4675,84
4676,3
4677,109
4678,106
4679,90
4680,58
4681,43
4682,76
4683,109
4684,123
4685,3
4686,109
4687,109
4688,8
4689,96
4690,1
4692,41
4693,96
4694,123
4695,8
4696,66
4698,109
4699,13
4700,109
4701,3
4702,109
4703,92
4704,109
4705,109
4706,39
4707,84
4708,92
4709,3
4710,3
4711,33
4712,109
4713,3
4714,96
4715,92
4716,60
4717,93
4718,109
4719,109
4720,123
4721,124
4722,3
4723,58
4724,3
4725,66
4726,123
4727,71
4728,123
4729,3
4730,3
4731,106
4732,109
4733,109
4734,100
4737,6
4738,65
4739,40
4741,40
4743,114
4744,96
4745,109
4746,72
4747,112
4748,11
4749,92
4750,89
4751,76
4752,65
4753,65
4754,6
4756,3
4757,76
4758,63
4759,109
4760,123
4761,96
4762,119
4763,53
4764,39
4765,3
4766,6
4767,122
4768,93
4769,40
4771,109
4772,96
4773,8
4774,76
4775,61
4776,3
4777,3
4778,109
4779,3
4780,29
4781,6
4782,64
4783,109
4784,124
4785,66
4786,3
4787,3
4788,109
4789,109
4790,124
4791,107
4792,8
4793,92
4794,109
4795,124
4797,40
4799,71
4800,39
4801,96
4802,11
4803,38
4804,1
4805,63
4806,40
4807,53
4808,39
4809,8
4810,51
4811,109
4812,96
4813,3
4815,3
4816,109
4817,109
4818,39
4819,109
4820,64
4821,40
4822,107
4823,109
4824,76
4825,58
4826,96
4827,65
4828,36
4829,63
4830,61
4831,92
4832,123
4833,3
4834,64
4835,109
4836,58
4837,36
4838,109
4839,65
4840,61
4841,3
4842,11
4843,39
4844,92
4845,96
4846,75
4847,92
4848,123
4849,3
4850,109
4851,71
4852,72
4853,65
4854,123
4855,6
4856,66
4857,109
4858,68
4859,109
4860,109
4861,109
4862,43
4863,58
4864,109
4865,84
4866,72
4867,123
4868,71
4869,123
4870,109
4871,109
4872,36
4873,40
4874,109
4875,96
4876,96
4877,107
4879,124
4880,3
4881,3
4882,109
4883,92
4884,109
4885,122
4886,79
4888,109
4889,89
4890,92
4891,109
4892,59
4893,58
4894,93
4895,123
4896,92
4899,3
4900,124
4901,65
4902,84
4903,8
4904,92
4905,66
4906,76
4907,1
4908,109
4909,3
4910,33
4911,3
4912,119
4913,64
4914,76
4915,6
4916,109
4917,4
4919,71
4920,92
4921,11
4922,3
4923,58
4924,92
4925,39
4927,83
4928,89
4929,123
4930,98
4931,96
4932,63
4933,6
4934,6
4935,124
4936,3
4937,124
4938,3
4939,123
4940,53
4941,109
4942,3
4943,59
4944,109
4945,24
4946,64
4947,14
4948,63
4949,109
4950,3
4951,123
4952,112
4953,43
4954,45
4955,58
4956,123
4957,107
4958,123
4960,109
4961,19
4962,3
4963,114
4964,124
4965,107
4966,3
4967,3
4968,124
4969,58
4970,65
4971,59
4972,58
4973,109
4974,96
4975,14
4977,119
4978,63
4979,58
4980,13
4982,90
4983,11
4984,3
4985,109
4986,3
4987,64
4988,109
4989,65
4990,123
4991,114
4992,71
4993,109
4994,123
4995,8
4996,123
4997,58
4998,11
4999,92
5000,39
5001,112
5002,71
5003,33
5004,103
5005,96
5007,109
5009,99
5010,96
5011,65
5012,65
5013,58
5015,88
5016,83
5017,65
5018,95
5019,36
5020,66
5021,109
5022,107
5023,40
5024,4
5025,39
5026,92
5027,109
5028,92
5029,92
5030,109
5031,40
5032,61
5033,123
5034,109
5035,65
5036,109
5037,109
5038,109
5039,109
5041,53
5042,43
5043,109
5044,58
5045,1
5046,53
5048,1
5049,109
5050,109
5051,3
5052,89
5053,81
5054,3
5055,107
5057,3
5058,34
5059,64
5060,3
5061,84
5062,92
5063,99
5064,107
5065,125
5066,36
5067,76
5068,119
5069,65
5070,33
5071,64
5072,109
5073,122
5074,124
5075,76
5076,8
5077,89
5078,109
5079,119
5080,6
5081,96
5082,107
5083,122
5084,106
5085,6
5086,109
5087,123
5088,93
5089,3
5090,119
5091,96
5092,92
5093,3
5095,40
5096,109
5097,13
5098,59
5099,65
5100,6
5101,116
5102,109
5103,93
5104,51
5105,123
5106,8
5107,109
5108,109
5109,3
5110,4
5111,96
5112,123
5113,109
5114,84
5115,122
5116,3
5118,52
5119,124
5120,89
5122,64
5123,63
5124,109
5125,109
5126,96
5128,123
5129,92
5130,124
5131,123
5132,65
5133,109
5134,39
5135,109
5136,122
5137,93
5138,3
5139,109
5140,71
5142,63
5143,122
5144,3
5145,109
5146,3
5147,114
5148,65
5149,92
5150,109
5151,109
5152,3
5153,109
5155,76
5156,6
5157,79
5158,109
5159,58
5160,109
5161,109
5162,96
5163,109
5164,6
5165,19
5166,71
5167,96
5169,96
5170,92
5171,58
5172,3
5174,40
5175,92
5176,93
5177,96
5178,40
5179,34
5180,63
5181,81
5182,66
5183,3
5184,51
5185,107
5186,65
5187,109
5188,109
5189,106
5190,109
5191,123
5192,109
5193,65
5194,64
5195,64
5196,96
5197,92
5198,3
5199,124
5200,3
5201,59
5202,122
5203,123
5204,109
5205,123
5206,71
5208,96
5209,92
5210,3
5211,75
5212,29
5213,11
5214,124
5215,109
5216,58
5217,76
5218,109
5219,109
5220,65
5221,3
5222,11
5224,123
5225,109
5226,65
5227,3
5228,3
5229,123
5230,109
5231,40
5232,3
5234,92
5235,123
5236,109
5237,3
5238,109
5239,109
5240,3
5241,107
5242,122
5243,109
5244,123
5246,106
5247,93
5248,109
5249,123
5250,3
5251,92
5252,65
5253,96
5254,92
5255,65
5256,3
5257,58
5258,109
5259,3
5260,71
5261,119
5262,107
5263,92
5264,3
5265,123
5266,71
5267,89
5268,109
5269,58
5270,96
5271,3
5272,96
5273,89
5274,125
5275,11
5276,38
5277,89
5278,107
5279,92
5280,36
5281,63
5282,40
5283,64
5285,123
5286,65
5287,3
5288,3
5289,39
5290,71
5291,109
5292,88
5293,125
5294,75
5295,39
5296,124
5297,11
5298,112
5300,123
5301,109
5302,39
5303,64
5304,123
5306,3
5307,89
5308,40
5309,109
5310,125
5311,109
5312,109
5314,122
5315,96
5316,58
5317,107
5318,24
5319,34
5320,124
5321,124
5322,40
5323,64
5324,107
5325,123
5326,39
5327,34
5328,58
5329,109
5330,109
5332,123
5333,109
5334,3
5335,65
5336,109
5337,109
5338,45
5339,83
5340,92
5341,22
5342,109
5343,1
5344,38
5345,109
5346,71
5347,40
5348,109
5349,109
5350,96
5351,109
5352,109
5353,109
5354,3
5356,3
5357,123
5358,96
5360,36
5361,107
5362,65
5364,63
5365,71
5366,92
5367,40
5368,107
5369,3
5370,63
5371,71
5372,106
5373,109
5374,3
5375,3
5376,39
5377,92
5378,6
5379,39
5380,76
5381,3
5382,93
5383,124
5384,11
5385,29
5386,109
5387,61
5388,122
5389,92
5390,63
5391,92
5392,124
5393,92
5394,92
5395,40
5396,59
5397,123
5398,109
5399,109
5400,64
5401,3
5402,3
5403,124
5404,123
5405,71
5406,65
5408,65
5409,65
5410,65
5411,109
5412,33
5413,64
5414,53
5415,65
5416,63
5417,109
5418,1
5419,96
5420,63
5421,66
5422,11
5423,83
5424,33
5425,3
5426,123
5427,122
5428,8
5429,124
5431,76
5432,3
5433,109
5434,58
5435,8
5436,3
5437,3
5438,58
5439,109
5440,109
5441,58
5442,76
5443,109
5444,109
5445,8
5446,53
5447,107
5448,39
5449,11
5450,93
5451,91
5452,96
5453,40
5454,39
5455,92
5456,123
5457,123
5458,89
5459,96
5460,89
5461,92
5462,76
5463,109
5464,75
5465,8
5466,63
5467,122
5469,109
5470,109
5471,3
5472,109
5473,84
5474,63
5475,65
5476,109
5477,11
5478,109
5479,29
5480,63
5481,109
5482,53
5483,65
5484,39
5485,64
5486,124
5487,58
5488,3
5489,109
5490,58
5491,11
5493,3
5494,39
5495,75
5497,8
5498,119
5499,3
5500,65
5501,123
5502,34
5503,92
5504,92
5505,109
5506,83
5507,123
5508,34
5509,106
5510,109
5511,65
5512,6
5513,39
5514,109
5515,92
5516,59
5518,109
5519,96
5520,109
5521,92
5522,66
5524,3
5525,68
5526,3
5527,123
5528,109
5529,92
5530,40
5531,96
5532,8
5533,99
5534,106
5535,109
5536,59
5537,123
5538,109
5539,60
5540,109
5541,96
5542,109
5543,92
5544,125
5545,96
5546,89
5547,109
5548,71
5549,124
5550,64
5551,109
5552,33
5553,71
5554,64
5555,3
5556,65
5557,39
5558,39
5559,109
5561,83
5563,3
5564,40
5565,65
5566,92
5567,33
5568,92
5569,66
5570,6
5571,92
5572,64
5573,58
5574,65
5575,109
5576,109
5577,123
5578,109
5579,39
5580,107
5581,89
5582,100
5583,106
5584,34
5585,39
5586,88
5587,77
5588,3
5589,64
5590,109
5591,109
5592,66
5593,93
5594,109
5595,123
5596,109
5597,124
5598,65
5599,3
5600,3
5601,123
5602,109
5603,92
5604,93
5606,58
5607,65
5608,84
5609,109
5610,123
5611,88
5612,99
5613,3
5614,11
5615,123
5616,96
5617,63
5618,65
5619,39
5620,71
5621,123
5622,119
5623,123
5624,11
5625,109
5626,3
5627,63
5628,96
5629,106
5630,65
5632,19
5633,89
5634,109
5635,109
5636,109
5637,109
5638,63
5639,109
5640,53
5641,89
5642,65
5643,59
5644,76
5645,3
5646,109
5647,84
5648,61
5649,122
5650,123
5651,6
5652,112
5653,109
5654,109
5655,58
5656,109
5657,40
5658,96
5659,3
5660,109
5661,64
5662,39
5663,71
5664,64
5665,109
5666,107
5667,22
5668,71
5669,75
5670,58
5671,109
5672,40
5674,109
5675,124
5676,59
5677,109
5678,34
5679,92
5680,83
5681,3
5682,84
5683,3
5684,25
5685,64
5686,123
5687,124
5689,33
5690,116
5691,109
5692,122
5693,3
5694,124
5695,3
5696,65
5697,3
5698,109
5699,34
5700,91
5701,25
5702,123
5703,40
5704,107
5705,92
5706,64
5707,22
5708,124
5709,38
5710,109
5711,58
5712,109
5713,39
5714,122
5715,96
5716,92
5717,65
5718,92
5719,92
5720,72
5721,123
5722,123
5723,122
5724,78
5725,109
5726,109
5727,119
5728,109
5729,63
5730,39
5731,75
5732,3
5734,125
5735,65
5736,3
5737,71
5738,109
5739,92
5740,61
5741,92
5742,34
5743,92
5744,109
5745,3
5746,123
5747,123
5748,34
5749,33
5750,89
5751,107
5752,109
5753,58
5754,89
5755,109
5756,109
5757,109
5758,65
5759,39
5760,109
5761,123
5763,109
5764,109
5765,109
5766,107
5767,76
5768,109
5769,63
5770,84
5771,114
5772,34
5773,63
5774,39
5775,124
5777,107
5778,93
5779,63
5780,109
5781,71
5782,65
5783,3
5784,11
5785,93
5786,8
5787,34
5788,109
5789,3
5790,99
5791,95
5792,109
5793,23
5794,36
5795,3
5796,58
5797,123
5798,84
5799,40
5800,109
5801,13
5802,63
5803,109
5804,122
5805,123
5806,109
5807,109
5808,124
5810,71
5811,92
5812,92
5813,123
5814,109
5816,1
5817,49
5818,109
5819,3
5820,114
5821,107
5822,109
5823,71
5824,6
5826,8
5827,3
5828,109
5829,3
5830,8
5831,96
5832,59
5833,92
5834,109
5835,96
5836,63
5837,109
5838,92
5839,123
5840,34
5841,109
5842,39
5843,93
5844,76
5845,109
5846,92
5847,3
5848,11
5849,112
5850,8
5851,40
5852,99
5853,39
5854,66
5855,53
5856,123
5857,76
5858,71
5859,109
5860,109
5861,61
5862,40
5863,33
5864,39
5865,65
5866,109
5867,123
5868,11
5869,58
5870,65
5871,92
5872,13
5873,109
5874,109
5875,109
5876,109
5877,109
5878,3
5879,96
5880,3
5881,3
5882,123
5883,109
5884,123
5885,8
5886,109
5887,125
5888,61
5889,40
5890,3
5891,3
5892,109
5893,8
5894,109
5895,3
5896,39
5897,3
5898,75
5899,40
5900,109
5901,3
5902,124
5903,65
5904,109
5905,89
5906,63
5907,96
5908,63
5909,119
5910,123
5911,39
5912,114
5913,11
5914,64
5916,92
5917,3
5918,40
5919,3
5920,92
5921,123
5922,64
5923,123
5924,92
5925,3
5926,109
5927,3
5928,3
5929,59
5930,65
5931,40
5932,58
5933,3
5934,122
5935,124
5936,124
5937,3
5938,106
5939,33
5940,59
5941,112
5942,3
5943,92
5944,8
5945,11
5946,41
5947,61
5948,124
5949,109
5950,65
5951,109
5953,53
5954,3
5955,3
5956,64
5957,123
5958,96
5959,40
5960,29
5961,109
5962,6
5963,107
5964,65
5965,109
5966,109
5967,81
5968,65
5969,109
5970,40
5971,92
5972,124
5973,65
5974,65
5975,96
5977,96
5978,71
5979,40
5980,109
5981,109
5982,124
5983,109
5984,40
5985,96
5986,109
5987,109
5988,109
5989,3
5990,64
5991,13
5992,124
5993,114
5994,40
5995,109
5996,124
5997,3
5998,96
5999,123
6000,77
6001,93
6002,96
6003,58
6004,63
6005,63
6006,75
6007,125
6008,65
6009,3
6010,109
6011,65
6012,114
6013,65
6014,123
6015,123
6016,40
6017,109
6018,65
6019,96
6020,96
6021,64
6022,109
6023,93
6024,3
6025,8
6026,49
6027,92
6028,96
6029,109
6030,3
6032,107
6033,39
6034,96
6035,3
6036,89
6037,40
6038,71
6039,1
6040,106
6042,109
6043,3
6044,3
6045,68
6046,29
6047,39
6048,96
6049,109
6050,39
6051,4
6052,100
6053,119
6054,3
6055,58
6056,92
6057,93
6058,65
6059,3
6060,39
6061,63
6062,125
6063,92
6064,122
6065,64
6066,76
6067,71
6068,3
6069,109
6070,92
6071,65
6072,92
6073,3
6074,109
6075,109
6076,3
6077,114
6078,38
6079,8
6080,96
6081,65
6082,3
6083,53
6084,106
6085,109
6086,92
6087,59
6088,39
6089,3
6090,109
6091,64
6092,63
6093,106
6094,22
6095,8
6096,92
6097,34
6098,124
6099,123
6100,65
6101,11
6102,119
6103,109
6104,39
6105,3
6106,3
6107,19
6108,71
6109,109
6111,71
6112,3
6113,6
6114,63
6115,109
6116,92
6117,65
6118,58
6119,92
6120,119
6121,92
6122,3
6123,84
6124,123
6125,6
6126,92
6127,3
6128,58
6130,23
6131,3
6132,109
6133,11
6134,92
6135,40
