id,predicted
3173,96
3174,3
3175,40
3177,3
3178,53
3179,3
3180,3
3181,3
3182,85
3183,39
3184,39
3185,65
3186,53
3187,85
3188,76
3189,76
3190,39
3191,1
3192,65
3193,39
3194,3
3195,65
3196,22
3197,109
3198,112
3199,84
3200,76
3201,109
3202,109
3203,53
3204,18
3205,85
3206,96
3207,84
3208,39
3209,65
3210,22
3211,22
3212,45
3213,4
3214,92
3215,3
3216,81
3217,65
3218,1
3219,123
3220,68
3221,34
3222,84
3223,1
3224,84
3225,40
3227,76
3228,65
3229,107
3230,3
3231,1
3232,39
3233,66
3234,65
3235,65
3236,65
3237,3
3238,65
3239,3
3240,3
3241,53
3242,65
3243,85
3244,3
3246,92
3247,92
3248,114
3249,13
3251,22
3252,3
3253,65
3254,109
3255,92
3256,40
3257,1
3258,39
3259,3
3260,68
3261,65
3262,39
3263,65
3264,65
3265,3
3266,65
3267,1
3269,96
3270,3
3271,1
3272,65
3273,123
3274,109
3275,75
3276,109
3277,1
3278,119
3279,122
3280,1
3281,39
3282,76
3283,34
3284,65
3285,76
3286,85
3287,76
3288,92
3289,3
3290,3
3291,96
3293,65
3294,3
3295,3
3296,3
3297,3
3298,109
3299,39
3300,60
3301,96
3302,85
3303,65
3304,65
3305,39
3306,65
3307,123
3308,39
3309,107
3310,92
3311,109
3312,92
3313,7
3314,40
3315,3
3316,11
3317,76
3318,107
3320,122
3321,109
3322,29
3323,124
3324,65
3325,53
3326,3
3327,92
3328,85
3329,76
3330,123
3332,124
3333,22
3335,34
3336,39
3337,4
3338,3
3339,124
3340,38
3341,65
3342,96
3343,1
3344,123
3345,39
3346,39
3347,65
3348,107
3349,1
3350,3
3351,1
3352,65
3353,39
3354,95
3355,3
3356,85
3357,39
3359,92
3360,96
3361,3
3363,3
3364,109
3365,39
3366,3
3367,3
3368,96
3369,3
3370,107
3371,65
3372,3
3373,13
3374,76
3375,39
3376,109
3377,92
3378,3
3379,22
3380,3
3381,84
3382,1
3383,85
3384,1
3385,40
3386,40
3388,65
3389,3
3390,39
3391,109
3392,85
3393,109
3394,114
3395,109
3396,109
3397,1
3398,39
3399,65
3400,3
3401,60
3402,99
3404,65
3405,119
3406,3
3407,3
3408,112
3409,92
3410,29
3411,6
3412,92
3413,84
3414,76
3415,22
3417,76
3418,123
3419,65
3420,65
3421,8
3422,3
3423,3
3424,3
3426,39
3427,109
3428,85
3429,39
3430,40
3431,40
3432,76
3433,85
3434,39
3435,85
3436,40
3437,96
3438,40
3440,6
3441,29
3442,76
3443,76
3445,53
3446,109
3447,96
3448,53
3449,39
3450,84
3451,1
3452,1
3453,123
3454,1
3455,122
3456,1
3457,96
3458,22
3459,65
3460,3
3461,3
3462,3
3464,3
3467,96
3469,3
3470,3
3471,34
3472,3
3473,65
3474,65
3475,76
3476,3
3477,84
3478,1
3479,3
3481,22
3482,76
3483,123
3484,85
3485,71
3486,3
3487,1
3488,96
3489,3
3490,22
3491,123
3492,3
3493,65
3494,58
3496,39
3497,65
3498,39
3499,85
3500,109
3501,65
3502,84
3503,60
3504,96
3505,59
3506,3
3507,96
3508,95
3509,100
3510,3
3511,40
3512,39
3514,53
3515,3
3516,22
3518,3
3519,39
3520,40
3521,65
3522,3
3523,3
3524,85
3525,8
3526,63
3527,40
3528,3
3529,3
3530,109
3531,65
3532,3
3533,8
3534,76
3535,85
3536,1
3537,3
3538,76
3539,76
3540,92
3541,76
3542,109
3543,53
3546,65
3547,65
3548,3
3549,92
3550,1
3551,39
3552,122
3553,3
3554,1
3555,123
3556,109
3557,124
3558,122
3559,39
3560,109
3561,96
3562,85
3563,1
3564,1
3565,65
3566,76
3567,96
3568,39
3569,65
3571,65
3572,71
3573,65
3574,53
3575,65
3576,65
3577,3
3578,39
3579,39
3580,109
3581,96
3582,92
3583,65
3584,76
3585,3
3586,3
3587,22
3588,3
3589,109
3590,39
3591,92
3592,65
3594,58
3595,84
3597,65
3598,71
3599,3
3600,3
3601,65
3602,65
3603,123
3604,85
3605,109
3606,122
3607,84
3608,65
3609,39
3610,66
3611,22
3612,92
3613,3
3614,39
3615,3
3616,65
3617,65
3618,39
3619,76
3620,22
3621,109
3622,39
3623,65
3624,123
3625,123
3626,3
3628,39
3630,112
3631,3
3632,3
3633,3
3634,3
3635,39
3636,40
3637,75
3638,109
3639,40
3640,3
3641,63
3642,76
3643,6
3644,22
3646,3
3647,1
3648,96
3649,3
3650,65
3651,76
3652,22
3653,109
3655,114
3656,40
3657,76
3658,3
3659,3
3660,65
3661,65
3662,65
3663,123
3664,3
3665,3
3666,65
3667,39
3668,76
3669,39
3670,71
3671,109
3672,92
3673,3
3674,22
3675,3
3676,22
3677,123
3678,76
3679,65
3680,109
3681,22
3682,22
3683,34
3684,107
3685,84
3686,123
3687,92
3688,65
3689,109
3690,53
3691,100
3692,8
3693,1
3694,3
3695,39
3696,3
3697,1
3698,123
3699,99
3700,65
3701,39
3703,76
3704,3
3706,96
3707,84
3708,3
3709,3
3710,3
3711,75
3712,95
3713,123
3714,3
3715,39
3716,65
3718,1
3719,3
3720,1
3721,124
3722,3
3723,3
3724,22
3725,65
3726,65
3727,99
3728,65
3729,38
3730,109
3731,3
3733,76
3734,124
3735,123
3736,39
3737,85
3738,65
3739,76
3740,96
3741,109
3742,8
3743,13
3744,92
3745,3
3746,3
3747,122
3748,84
3749,123
3750,96
3751,3
3752,68
3753,85
3754,96
3755,92
3756,92
3757,3
3758,22
3759,1
3760,19
3761,3
3762,65
3763,65
3764,22
3765,60
3766,40
3767,66
3768,123
3769,39
3770,40
3771,63
3772,109
3773,39
3774,59
3775,84
3776,39
3778,65
3779,71
3780,92
3781,39
3782,84
3783,39
3784,85
3785,84
3786,61
3787,39
3788,92
3789,3
3790,96
3791,109
3792,109
3793,109
3794,122
3795,84
3796,1
3797,112
3798,3
3799,65
3800,109
3801,85
3802,39
3803,96
3804,39
3805,123
3806,109
3807,96
3808,123
3809,66
3810,116
3811,71
3812,92
3813,22
3814,59
3815,65
3816,3
3818,76
3819,39
3821,76
3822,1
3823,39
3824,71
3825,40
3826,123
3827,63
3828,71
3830,3
3832,39
3833,92
3834,3
3835,109
3836,85
3837,1
3838,65
3839,53
3840,62
3841,109
3842,6
3843,96
3844,65
3845,65
3846,85
3847,65
3848,39
3849,22
3850,3
3851,65
3852,85
3853,1
3854,65
3855,65
3856,65
3857,84
3858,39
3859,84
3860,76
3861,3
3862,53
3863,3
3864,3
3865,123
3866,96
3867,6
3868,123
3869,40
3870,3
3871,3
3872,45
3873,76
3874,53
3875,85
3876,3
3877,65
3878,3
3879,85
3880,65
3881,1
3882,3
3883,3
3884,1
3885,3
3886,39
3887,3
3888,123
3889,65
3890,3
3891,96
3892,19
3894,109
3895,65
3896,76
3897,3
3899,1
3900,65
3901,40
3902,3
3903,115
3904,65
3905,96
3906,22
3907,53
3908,13
3909,53
3910,96
3912,109
3913,92
3914,85
3915,123
3916,83
3917,3
3918,3
3920,3
3921,3
3922,53
3923,84
3924,95
3926,22
3927,76
3928,96
3929,75
3930,13
3931,3
3933,40
3934,65
3936,65
3937,53
3938,123
3939,1
3940,85
3941,65
3942,39
3943,3
3944,34
3945,85
3946,122
3947,65
3948,65
3949,39
3950,53
3951,96
3952,39
3953,96
3954,71
3955,96
3956,40
3957,68
3958,65
3960,123
3962,39
3963,39
3964,65
3965,19
3966,65
3967,96
3968,53
3970,1
3971,1
3972,3
3973,13
3974,39
3975,3
3976,1
3977,96
3978,22
3979,39
3980,39
3981,39
3982,40
3983,22
3984,79
3985,53
3986,65
3987,34
3988,29
3990,65
3991,124
3992,4
3993,39
3994,100
3995,84
3996,75
3997,65
3998,109
3999,96
4000,65
4001,85
4002,65
4003,92
4004,45
4005,96
4006,3
4008,34
4009,76
4010,76
4012,40
4013,65
4014,3
4015,65
4016,109
4017,39
4018,109
4019,109
4020,1
4022,85
4023,1
4024,39
4025,3
4026,76
4027,22
4028,65
4029,71
4030,65
4031,65
4032,65
4033,3
4034,3
4035,3
4036,40
4037,39
4038,65
4039,92
4040,3
4041,109
4042,3
4043,45
4044,109
4045,34
4046,96
4047,3
4048,65
4049,76
4050,39
4051,76
4052,75
4053,92
4054,96
4055,123
4056,3
4057,39
4058,1
4059,71
4060,3
4061,3
4062,89
4063,123
4064,65
4065,40
4066,68
4067,84
4068,65
4069,109
4070,22
4071,109
4072,76
4073,96
4074,39
4076,1
4077,3
4078,39
4079,76
4080,92
4081,3
4082,3
4083,109
4085,109
4086,92
4087,53
4089,39
4090,65
4091,84
4092,3
4093,40
4094,40
4095,71
4096,66
4097,65
4098,122
4099,65
4100,124
4102,3
4103,39
4104,96
4105,39
4106,112
4107,3
4108,53
4110,65
4111,85
4112,22
4113,53
4114,65
4115,96
4117,96
4118,1
4119,123
4120,65
4121,3
4122,84
4123,3
4124,62
4125,109
4126,92
4127,123
4128,76
4129,123
4130,3
4131,76
4132,65
4133,1
4134,3
4135,13
4136,96
4137,66
4138,3
4139,92
4140,96
4141,3
4142,39
4143,39
4144,85
4145,65
4146,96
4147,65
4148,40
4149,3
4150,109
4151,13
4152,76
4153,65
4154,3
4155,3
4156,3
4157,109
4158,40
4159,65
4160,79
4161,83
4162,65
4163,115
4164,109
4165,22
4166,39
4167,39
4168,3
4169,124
4170,96
4171,3
4172,34
4173,85
4174,65
4175,96
4176,3
4178,84
4179,3
4180,53
4181,1
4182,65
4183,40
4184,3
4185,65
4186,85
4187,3
4188,96
4189,85
4191,3
4192,109
4193,96
4194,107
4195,22
4196,3
4197,123
4199,76
4200,3
4201,4
4202,114
4203,109
4204,76
4205,53
4206,40
4207,3
4208,75
4209,96
4210,3
4211,34
4212,84
4213,99
4214,65
4215,85
4216,65
4217,39
4218,65
4219,83
4220,123
4221,3
4222,92
4223,65
4224,107
4225,66
4226,84
4227,123
4228,39
4229,3
4230,39
4231,76
4232,123
4233,1
4234,65
4235,109
4236,65
4237,39
4238,109
4239,45
4241,109
4242,96
4243,39
4244,1
4245,123
4246,4
4247,84
4248,3
4249,1
4251,65
4252,123
4253,68
4254,96
4255,1
4256,65
4257,84
4258,3
4259,3
4260,65
4261,1
4262,13
4263,92
4264,22
4265,53
4266,3
4267,3
4268,109
4269,68
4270,65
4271,84
4272,63
4273,76
4274,124
4275,3
4276,96
4278,83
4279,39
4281,65
4282,41
4283,95
4284,122
4285,65
4286,84
4287,109
4288,3
4289,1
4290,39
4291,63
4292,109
4293,92
4295,65
4296,123
4297,76
4298,84
4299,84
4300,39
4301,39
4302,124
4303,76
4304,96
4305,65
4306,3
4307,93
4309,123
4310,3
4311,22
4312,76
4313,1
4314,3
4315,109
4316,81
4317,3
4318,8
4319,65
4320,71
4321,109
4322,84
4323,65
4324,3
4325,65
4326,122
4327,8
4328,3
4329,3
4330,124
4331,76
4332,39
4333,65
4334,66
4335,107
4336,3
4337,100
4338,96
4339,1
4340,1
4341,22
4342,109
4343,1
4344,1
4345,3
4346,39
4347,96
4348,53
4349,39
4350,109
4351,3
4352,53
4353,109
4354,3
4355,39
4356,96
4357,71
4358,53
4359,3
4360,3
4361,92
4362,62
4363,96
4364,3
4365,3
4366,65
4367,34
4368,3
4369,76
4371,53
4372,3
4373,75
4374,53
4375,39
4376,71
4377,3
4378,3
4379,92
4380,3
4382,13
4383,109
4384,65
4385,3
4386,3
4387,71
4388,65
4389,1
4390,39
4391,39
4392,65
4393,109
4394,3
4395,39
4396,40
4397,66
4398,85
4399,3
4400,76
4401,65
4402,22
4404,65
4405,3
4406,95
4407,65
4409,40
4410,65
4411,1
4412,109
4413,76
4414,123
4415,85
4416,65
4417,85
4419,65
4420,100
4421,107
4422,1
4423,39
4424,65
4425,3
4426,99
4427,115
4428,109
4429,96
4431,75
4433,1
4434,114
4435,123
4436,22
4437,1
4438,1
4439,65
4440,3
4441,39
4442,22
4443,96
4444,65
4445,39
4446,65
4447,123
4448,65
4449,85
4450,75
4451,65
4452,92
4453,76
4454,109
4455,3
4456,3
4457,53
4458,96
4459,96
4460,66
4461,100
4462,63
4463,76
4464,76
4465,3
4466,76
4467,76
4468,65
4469,39
4470,3
4471,39
4472,53
4473,34
4474,109
4475,40
4476,84
4477,65
4478,39
4479,6
4480,3
4481,92
4482,39
4483,109
4484,3
4485,65
4486,76
4487,109
4488,71
4489,65
4490,123
4492,68
4493,123
4494,65
4495,85
4496,1
4497,123
4498,39
4499,65
4500,76
4501,116
4502,3
4503,1
4504,109
4505,85
4506,96
4507,39
4509,45
4510,76
4511,84
4512,122
4513,3
4514,99
4515,39
4516,84
4517,3
4518,22
4519,84
4520,29
4521,96
4522,3
4523,39
4524,39
4525,84
4526,123
4527,65
4529,109
4530,109
4534,3
4535,3
4536,39
4537,3
4538,70
4539,65
4540,83
4541,85
4542,76
4543,123
4544,39
4545,109
4546,1
4547,65
4548,13
4549,1
4550,75
4551,66
4552,65
4553,53
4554,85
4555,3
4556,76
4557,109
4558,123
4560,39
4561,3
4562,109
4563,34
4564,6
4565,64
4566,114
4567,65
4568,95
4569,96
4570,3
4571,76
4572,53
4573,76
4574,22
4575,96
4576,53
4577,68
4579,75
4580,3
4581,3
4582,71
4583,39
4584,99
4585,76
4586,3
4587,99
4588,3
4589,92
4590,65
4591,96
4592,84
4593,53
4594,112
4595,71
4596,84
4597,22
4599,76
4600,109
4601,3
4602,75
4603,76
4604,3
4605,123
4606,85
4607,92
4608,29
4609,3
4610,65
4611,85
4612,96
4613,65
4614,39
4615,1
4616,29
4617,85
4618,1
4619,40
4620,72
4621,34
4622,39
4623,100
4624,65
4625,13
4626,99
4627,85
4628,85
4629,40
4630,65
4631,1
4632,3
4633,3
4635,1
4636,109
4637,3
4638,66
4639,65
4640,84
4641,65
4643,65
4644,3
4645,3
4646,65
4647,96
4648,76
4649,123
4650,92
4651,53
4652,65
4654,1
4655,84
4657,65
4658,76
4659,76
4660,1
4662,3
4663,22
4664,76
4665,109
4666,109
4667,65
4668,38
4669,109
4670,109
4671,13
4672,109
4673,52
4674,95
4675,85
4676,3
4677,76
4678,109
4679,75
4680,3
4681,79
4682,76
4683,22
4684,34
4685,3
4686,39
4687,109
4688,65
4689,1
4690,65
4692,84
4693,76
4694,3
4695,76
4696,66
4698,39
4699,65
4700,109
4701,3
4702,109
4703,92
4704,22
4705,13
4706,22
4707,84
4708,92
4709,3
4710,3
4711,123
4712,22
4713,3
4714,96
4715,84
4716,60
4717,3
4718,70
4719,112
4720,65
4721,3
4722,3
4723,53
4724,3
4725,122
4726,65
4727,71
4728,3
4729,3
4730,3
4731,76
4732,39
4733,71
4734,96
4737,65
4738,65
4739,40
4741,40
4743,114
4744,96
4745,22
4746,122
4747,109
4748,84
4749,52
4750,65
4751,76
4752,65
4753,65
4754,1
4756,3
4757,65
4758,1
4759,22
4760,3
4761,96
4762,99
4763,53
4764,39
4765,3
4766,6
4767,122
4768,11
4769,40
4771,76
4772,39
4773,65
4774,1
4775,53
4776,3
4777,3
4778,22
4779,3
4780,29
4781,76
4782,76
4783,109
4784,3
4785,65
4786,3
4787,3
4788,84
4789,96
4790,124
4791,59
4792,71
4793,72
4794,109
4795,3
4797,39
4799,45
4800,39
4801,96
4802,85
4803,22
4804,1
4805,3
4806,71
4807,53
4808,39
4809,109
4810,53
4811,109
4812,53
4813,3
4815,3
4816,39
4817,39
4818,39
4819,39
4820,1
4821,40
4822,84
4823,53
4824,76
4825,53
4826,96
4827,65
4828,68
4829,99
4830,85
4831,92
4832,96
4833,3
4834,3
4835,109
4836,53
4837,4
4838,39
4839,65
4840,39
4841,3
4842,84
4843,1
4844,92
4845,76
4846,65
4847,92
4848,66
4849,3
4850,96
4851,53
4852,66
4853,3
4854,65
4855,1
4856,75
4857,60
4858,53
4859,39
4860,76
4861,109
4862,115
4863,3
4864,22
4865,84
4866,123
4867,76
4868,53
4869,1
4870,109
4871,109
4872,119
4873,40
4874,40
4875,96
4876,76
4877,84
4879,3
4880,3
4881,3
4882,84
4883,92
4884,109
4885,122
4886,85
4888,22
4889,76
4890,92
4891,22
4892,123
4893,65
4894,3
4895,123
4896,84
4899,65
4900,3
4901,65
4902,85
4903,96
4904,85
4905,95
4906,76
4907,1
4908,85
4909,65
4910,66
4911,3
4912,53
4913,1
4914,13
4915,76
4916,39
4917,65
4919,53
4920,92
4921,85
4922,3
4923,3
4924,84
4925,39
4927,76
4928,34
4929,3
4930,95
4931,96
4932,123
4933,65
4934,65
4935,3
4936,65
4937,3
4938,3
4939,65
4940,53
4941,76
4942,3
4943,119
4944,39
4945,76
4946,65
4947,22
4948,3
4949,22
4950,65
4951,123
4952,65
4953,3
4954,39
4955,1
4956,4
4957,79
4958,39
4960,22
4961,123
4962,3
4963,96
4964,3
4965,95
4966,3
4967,65
4968,3
4969,53
4970,65
4971,66
4972,1
4973,109
4974,65
4975,22
4977,96
4978,3
4979,3
4980,109
4982,7
4983,65
4984,3
4985,76
4986,65
4987,64
4988,109
4989,65
4990,100
4991,96
4992,71
4993,40
4994,39
4995,39
4996,100
4997,96
4998,65
4999,92
5000,39
5001,53
5002,71
5003,114
5004,83
5005,96
5007,39
5009,53
5010,1
5011,65
5012,65
5013,58
5015,85
5016,96
5017,3
5018,53
5019,3
5020,65
5021,76
5022,45
5023,3
5024,3
5025,22
5026,60
5027,22
5028,92
5029,66
5030,39
5031,40
5032,53
5033,3
5034,22
5035,65
5036,109
5037,22
5038,109
5039,109
5041,53
5042,63
5043,109
5044,63
5045,65
5046,53
5048,65
5049,84
5050,76
5051,3
5052,3
5053,13
5054,65
5055,84
5057,85
5058,1
5059,3
5060,3
5061,53
5062,107
5063,65
5064,109
5065,96
5066,115
5067,76
5068,65
5069,65
5070,19
5071,3
5072,85
5073,122
5074,3
5075,1
5076,38
5077,65
5078,39
5079,65
5080,96
5081,96
5082,45
5083,68
5084,116
5085,22
5086,76
5087,65
5088,3
5089,3
5090,1
5091,1
5092,84
5093,65
5095,40
5096,39
5097,22
5098,79
5099,65
5100,65
5101,76
5102,109
5103,3
5104,53
5105,3
5106,96
5107,109
5108,92
5109,3
5110,123
5111,13
5112,123
5113,109
5114,84
5115,84
5116,3
5118,39
5119,3
5120,34
5122,3
5123,3
5124,84
5125,76
5126,39
5128,123
5129,92
5130,3
5131,123
5132,65
5133,22
5134,39
5135,109
5136,95
5137,3
5138,3
5139,107
5140,22
5142,100
5143,100
5144,3
5145,40
5146,3
5147,1
5148,65
5149,92
5150,109
5151,109
5152,3
5153,109
5155,96
5156,39
5157,92
5158,22
5159,1
5160,109
5161,1
5162,3
5163,109
5164,65
5165,29
5166,53
5167,65
5169,76
5170,92
5171,1
5172,3
5174,92
5175,92
5176,93
5177,96
5178,40
5179,22
5180,123
5181,65
5182,123
5183,3
5184,65
5185,115
5186,65
5187,96
5188,39
5189,123
5190,100
5191,123
5192,40
5193,65
5194,3
5195,39
5196,76
5197,92
5198,3
5199,3
5200,3
5201,96
5202,8
5203,65
5204,22
5205,65
5206,71
5208,96
5209,123
5210,3
5211,65
5212,123
5213,85
5214,3
5215,109
5216,3
5217,1
5218,53
5219,109
5220,65
5221,3
5222,3
5224,85
5225,109
5226,65
5227,3
5228,3
5229,65
5230,71
5231,124
5232,3
5234,34
5235,123
5236,39
5237,3
5238,84
5239,70
5240,3
5241,53
5242,122
5243,109
5244,65
5246,4
5247,3
5248,96
5249,123
5250,3
5251,71
5252,65
5253,6
5254,71
5255,65
5256,3
5257,76
5258,76
5259,3
5260,71
5261,65
5262,84
5263,92
5264,3
5265,75
5266,61
5267,76
5268,109
5269,65
5270,3
5271,65
5272,39
5273,3
5274,1
5275,53
5276,13
5277,65
5278,45
5279,11
5280,60
5281,3
5282,71
5283,3
5285,65
5286,65
5287,3
5288,3
5289,39
5290,109
5291,39
5292,65
5293,65
5294,65
5295,13
5296,3
5297,95
5298,1
5300,123
5301,39
5302,65
5303,3
5304,3
5306,3
5307,3
5308,40
5309,109
5310,1
5311,40
5312,84
5314,3
5315,96
5316,1
5317,107
5318,85
5319,3
5320,3
5321,3
5322,85
5323,34
5324,107
5325,123
5326,39
5327,85
5328,76
5329,109
5330,22
5332,114
5333,39
5334,3
5335,65
5336,109
5337,85
5338,1
5339,75
5340,92
5341,22
5342,39
5343,1
5344,38
5345,95
5346,84
5347,40
5348,22
5349,109
5350,96
5351,109
5352,109
5353,109
5354,3
5356,3
5357,123
5358,76
5360,45
5361,65
5362,65
5364,3
5365,53
5366,92
5367,22
5368,115
5369,3
5370,3
5371,53
5372,22
5373,6
5374,3
5375,3
5376,39
5377,53
5378,1
5379,39
5380,76
5381,3
5382,3
5383,3
5384,11
5385,8
5386,96
5387,61
5388,3
5389,34
5390,65
5391,92
5392,3
5393,84
5394,66
5395,39
5396,107
5397,123
5398,39
5399,109
5400,1
5401,3
5402,3
5403,3
5404,123
5405,71
5406,65
5408,65
5409,65
5410,1
5411,96
5412,6
5413,1
5414,53
5415,65
5416,3
5417,109
5418,65
5419,96
5420,3
5421,123
5422,84
5423,96
5424,1
5425,3
5426,3
5427,107
5428,39
5429,3
5431,76
5432,3
5433,39
5434,1
5435,39
5436,65
5437,65
5438,1
5439,53
5440,84
5441,58
5442,1
5443,22
5444,109
5445,96
5446,53
5447,95
5448,76
5449,65
5450,122
5451,22
5452,96
5453,40
5454,13
5455,84
5456,75
5457,123
5458,3
5459,96
5460,99
5461,84
5462,1
5463,84
5464,65
5465,39
5466,123
5467,65
5469,39
5470,84
5471,3
5472,109
5473,84
5474,6
5475,65
5476,85
5477,65
5478,76
5479,123
5480,3
5481,109
5482,53
5483,65
5484,96
5485,3
5486,3
5487,58
5488,3
5489,39
5490,3
5491,13
5493,3
5494,96
5495,75
5497,22
5498,3
5499,3
5500,65
5501,123
5502,34
5503,72
5504,123
5505,39
5506,1
5507,65
5508,76
5509,39
5510,39
5511,65
5512,1
5513,22
5514,40
5515,122
5516,99
5518,76
5519,76
5520,76
5521,123
5522,123
5524,3
5525,68
5526,3
5527,3
5528,39
5529,123
5530,39
5531,65
5532,85
5533,3
5534,39
5535,109
5536,45
5537,96
5538,92
5539,83
5540,39
5541,1
5542,39
5543,92
5544,65
5545,76
5546,89
5547,39
5548,119
5549,3
5550,40
5551,52
5552,123
5553,71
5554,3
5555,3
5556,65
5557,1
5558,1
5559,39
5561,13
5563,3
5564,40
5565,65
5566,123
5567,123
5568,124
5569,66
5570,1
5571,122
5572,3
5573,39
5574,65
5575,85
5576,109
5577,3
5578,39
5579,39
5580,53
5581,34
5582,39
5583,13
5584,1
5585,39
5586,65
5587,65
5588,3
5589,39
5590,96
5591,109
5592,122
5593,22
5594,84
5595,65
5596,39
5597,3
5598,65
5599,65
5600,3
5601,65
5602,109
5603,92
5604,123
5606,3
5607,65
5608,84
5609,13
5610,123
5611,65
5612,3
5613,3
5614,52
5615,3
5616,96
5617,3
5618,65
5619,96
5620,71
5621,123
5622,119
5623,65
5624,65
5625,96
5626,65
5627,1
5628,39
5629,39
5630,1
5632,29
5633,3
5634,84
5635,39
5636,85
5637,109
5638,65
5639,109
5640,34
5641,76
5642,65
5643,59
5644,76
5645,65
5646,39
5647,85
5648,53
5649,3
5650,65
5651,1
5652,112
5653,39
5654,109
5655,65
5656,109
5657,40
5658,96
5659,3
5660,39
5661,3
5662,39
5663,39
5664,3
5665,39
5666,75
5667,39
5668,71
5669,65
5670,65
5671,109
5672,40
5674,96
5675,3
5676,59
5677,109
5678,85
5679,84
5680,96
5681,3
5682,92
5683,3
5684,75
5685,3
5686,65
5687,123
5689,34
5690,52
5691,109
5692,3
5693,3
5694,124
5695,65
5696,65
5697,3
5698,96
5699,22
5700,109
5701,34
5702,123
5703,40
5704,85
5705,92
5706,3
5707,76
5708,3
5709,85
5710,39
5711,65
5712,39
5713,39
5714,68
5715,96
5716,109
5717,65
5718,123
5719,92
5720,68
5721,3
5722,123
5723,122
5724,22
5725,96
5726,109
5727,53
5728,112
5729,3
5730,39
5731,65
5732,3
5734,84
5735,65
5736,65
5737,85
5738,39
5739,92
5740,1
5741,92
5742,65
5743,92
5744,109
5745,65
5746,123
5747,65
5748,11
5749,66
5750,3
5751,65
5752,85
5753,1
5754,34
5755,109
5756,76
5757,39
5758,65
5759,96
5760,96
5761,114
5763,76
5764,92
5765,109
5766,3
5767,76
5768,60
5769,3
5770,85
5771,39
5772,34
5773,63
5774,96
5775,3
5777,53
5778,40
5779,65
5780,22
5781,85
5782,65
5783,3
5784,13
5785,124
5786,40
5787,123
5788,71
5789,3
5790,99
5791,85
5792,84
5793,1
5794,3
5795,3
5796,1
5797,123
5798,84
5799,39
5800,109
5801,109
5802,3
5803,22
5804,122
5805,114
5806,76
5807,39
5808,123
5810,109
5811,92
5812,92
5813,65
5814,39
5816,1
5817,62
5818,109
5819,3
5820,96
5821,95
5822,109
5823,84
5824,1
5826,8
5827,3
5828,96
5829,3
5830,1
5831,96
5832,53
5833,92
5834,109
5835,96
5836,3
5837,84
5838,92
5839,123
5840,3
5841,39
5842,39
5843,3
5844,76
5845,22
5846,123
5847,3
5848,123
5849,99
5850,109
5851,22
5852,65
5853,1
5854,66
5855,84
5856,3
5857,76
5858,85
5859,22
5860,109
5861,22
5862,22
5863,66
5864,96
5865,65
5866,85
5867,123
5868,85
5869,65
5870,65
5871,92
5872,95
5873,109
5874,109
5875,39
5876,71
5877,76
5878,3
5879,13
5880,3
5881,3
5882,65
5883,85
5884,123
5885,65
5886,39
5887,76
5888,71
5889,40
5890,65
5891,3
5892,76
5893,96
5894,40
5895,3
5896,39
5897,3
5898,3
5899,40
5900,76
5901,3
5902,3
5903,65
5904,71
5905,3
5906,1
5907,96
5908,1
5909,53
5910,3
5911,22
5912,114
5913,11
5914,64
5916,92
5917,65
5918,40
5919,3
5920,92
5921,123
5922,3
5923,123
5924,52
5925,3
5926,109
5927,3
5928,65
5929,123
5930,65
5931,39
5932,22
5933,3
5934,84
5935,124
5936,124
5937,3
5938,114
5939,123
5940,3
5941,41
5942,3
5943,92
5944,39
5945,68
5946,84
5947,85
5948,3
5949,39
5950,65
5951,39
5953,85
5954,3
5955,3
5956,34
5957,123
5958,96
5959,40
5960,34
5961,39
5962,6
5963,53
5964,65
5965,85
5966,39
5967,65
5968,65
5969,39
5970,40
5971,92
5972,3
5973,65
5974,65
5975,39
5977,76
5978,39
5979,1
5980,84
5981,39
5982,123
5983,39
5984,40
5985,85
5986,76
5987,84
5988,109
5989,3
5990,3
5991,76
5992,3
5993,96
5994,40
5995,39
5996,3
5997,65
5998,65
5999,96
6000,1
6001,3
6002,96
6003,76
6004,63
6005,3
6006,65
6007,75
6008,1
6009,3
6010,70
6011,65
6012,96
6013,65
6014,65
6015,3
6016,40
6017,39
6018,3
6019,96
6020,65
6021,63
6022,96
6023,93
6024,3
6025,34
6026,39
6027,92
6028,76
6029,39
6030,3
6032,84
6033,39
6034,76
6035,3
6036,3
6037,40
6038,22
6039,1
6040,34
6042,76
6043,3
6044,3
6045,3
6046,34
6047,4
6048,39
6049,39
6050,84
6051,75
6052,100
6053,75
6054,3
6055,58
6056,112
6057,3
6058,96
6059,65
6060,22
6061,3
6062,65
6063,84
6064,122
6065,65
6066,1
6067,71
6068,65
6069,109
6070,92
6071,65
6072,92
6073,3
6074,39
6075,84
6076,3
6077,96
6078,71
6079,85
6080,96
6081,65
6082,3
6083,53
6084,123
6085,39
6086,116
6087,65
6088,39
6089,3
6090,76
6091,3
6092,63
6093,75
6094,13
6095,6
6096,92
6097,123
6098,3
6099,123
6100,3
6101,85
6102,3
6103,76
6104,96
6105,65
6106,3
6107,76
6108,39
6109,39
6111,71
6112,3
6113,65
6114,6
6115,71
6116,92
6117,65
6118,65
6119,92
6120,22
6121,95
6122,3
6123,84
6124,96
6125,76
6126,40
6127,3
6128,76
6130,65
6131,3
6132,13
6133,84
6134,123
6135,72
